data_inicio_atividade,cidade,uf,quantidade
2023-05,CAMPINAS,SP,3
2024-05,FLORIANOPOLIS,SC,3
2023-01,CURITIBA,PR,3
2020-10,SALVADOR,BA,3
2024-05,GUARULHOS,SP,3
2024-05,JOAO PESSOA,PB,3
2019-04,ARACAJU,SE,3
2023-05,JOINVILLE,SC,3
2023-05,LIMEIRA,SP,3
2024-05,OSASCO,SP,3
2023-05,MACEIO,AL,3
2022-01,PONTA GROSSA,PR,3
2010-07,SAO PAULO,SP,3
2024-05,SANTOS,SP,3
2020-05,MANAUS,AM,3
2021-01,JUIZ DE FORA,MG,3
2019-03,CURITIBA,PR,3
2024-05,TRES LAGOAS,MS,3
2023-05,MARICA,RJ,3
2023-05,RIBEIRAO PRETO,SP,3
2021-05,PORTO ALEGRE,RS,3
2024-06,FLORIANOPOLIS,SC,3
2021-01,GOIANIA,GO,3
2023-05,SALVADOR,BA,3
2024-06,ITAQUAQUECETUBA,SP,3
2024-06,LONDRINA,PR,3
2022-12,RIO DE JANEIRO,RJ,3
2015-04,GOIANIA,GO,3
2024-06,OSASCO,SP,3
2024-06,PIRACICABA,SP,3
2023-05,TERESOPOLIS,RJ,3
2019-09,CONTAGEM,MG,3
2024-06,SALVADOR,BA,3
2020-11,FORTALEZA,CE,3
2019-04,MACEIO,AL,3
2023-06,ANGRA DOS REIS,RJ,3
2021-08,RECIFE,PE,3
2021-01,BRASILIA,DF,3
2022-07,BELEM,PA,3
2020-09,SAO GONCALO,RJ,3
2024-07,FEIRA DE SANTANA,BA,3
2020-05,CONTAGEM,MG,3
2024-07,FRANCISCO MORATO,SP,3
2023-06,BELEM,PA,3
2024-07,ITABIRA,MG,3
2024-07,JOINVILLE,SC,3
2020-02,RIO DE JANEIRO,RJ,3
2022-12,NATAL,RN,3
2024-07,PORTO ALEGRE,RS,3
2023-03,ARARANGUA,SC,3
2023-06,FLORIANOPOLIS,SC,3
2020-07,APARECIDA DE GOIANIA,GO,3
2018-11,SALVADOR,BA,3
2024-07,SANTOS,SP,3
2021-08,MOGI DAS CRUZES,SP,3
2023-06,JOAO PESSOA,PB,3
2024-07,SENADOR CANEDO,GO,3
2021-05,MARINGA,PR,3
2024-07,SOROCABA,SP,3
2024-08,BARUERI,SP,3
2018-03,CAMPOS DOS GOYTACAZES,RJ,3
2022-06,BELO HORIZONTE,MG,3
2024-08,CASCAVEL,PR,3
2024-08,CUIABA,MT,3
2015-10,SAO PAULO,SP,3
2023-06,OSASCO,SP,3
2022-06,ARACAJU,SE,3
2024-08,ITAJAI,SC,3
2024-08,ITAPEVI,SP,3
2024-08,JOAO PESSOA,PB,3
2024-08,JUNDIAI,SP,3
2013-07,SOROCABA,SP,3
2024-08,NATAL,RN,3
2020-01,RIBEIRAO DAS NEVES,MG,3
2023-06,PORTO ALEGRE,RS,3
2021-05,MANAUS,AM,3
2023-06,SALVADOR,BA,3
2021-10,SANTOS,SP,3
2018-04,RIO DE JANEIRO,RJ,3
2023-06,SINOP,MT,3
2024-08,SANTOS,SP,3
2024-08,SAO JOSE DOS CAMPOS,SP,3
2019-09,BRASILIA,DF,3
2023-06,UBERLANDIA,MG,3
2024-09,BELEM,PA,3
2013-07,SAO PAULO,SP,3
2023-07,ANAPOLIS,GO,3
2020-10,BRASILIA,DF,3
2024-09,DUQUE DE CAXIAS,RJ,3
2024-09,FORTALEZA,CE,3
2016-07,RIO DE JANEIRO,RJ,3
2024-09,GUARULHOS,SP,3
2019-11,MANAUS,AM,3
2024-09,PRAIA GRANDE,SP,3
2010-06,SAO PAULO,SP,3
2021-08,CAMPINAS,SP,3
2024-09,SANTOS,SP,3
2024-09,SAO GONCALO,RJ,3
2020-07,MAUA,SP,3
2024-09,VILA VELHA,ES,3
2019-07,SALVADOR,BA,3
2020-09,BELO HORIZONTE,MG,3
2015-07,BELO HORIZONTE,MG,3
2024-10,DUQUE DE CAXIAS,RJ,3
2024-10,FORTALEZA,CE,3
2024-10,GOIANIA,GO,3
2023-07,BELEM,PA,3
2024-10,JOAO PESSOA,PB,3
2024-10,NATAL,RN,3
2024-10,PORTO SEGURO,BA,3
2021-05,GOIANIA,GO,3
2011-09,SAO PAULO,SP,3
2017-12,SAO PAULO,SP,3
2018-07,FORTALEZA,CE,3
2024-10,SAO JOSE DO RIO PRETO,SP,3
2024-10,SAO JOSE DOS CAMPOS,SP,3
2020-08,CURITIBA,PR,3
2024-10,VITORIA DA CONQUISTA,BA,3
2016-02,RIO DE JANEIRO,RJ,3
2008-08,SAO PAULO,SP,3
2024-11,CAMPO GRANDE,MS,3
2024-11,CURITIBA,PR,3
2024-11,FORTALEZA,CE,3
2019-09,APARECIDA DE GOIANIA,GO,3
2024-11,GUARULHOS,SP,3
2015-02,RIO DE JANEIRO,RJ,3
2021-05,CONTAGEM,MG,3
2024-11,LAURO DE FREITAS,BA,3
2024-11,LONDRINA,PR,3
2022-04,BRASILIA,DF,3
2024-11,MARINGA,PR,3
2024-11,OSASCO,SP,3
2023-07,CABO FRIO,RJ,3
2024-11,RECIFE,PE,3
2024-11,RIBEIRAO PRETO,SP,3
2014-12,SAO PAULO,SP,3
2024-11,SAO JOSE DOS CAMPOS,SP,3
2022-05,UBERABA,MG,3
2024-11,SAO VICENTE,SP,3
2024-11,VILA VELHA,ES,3
2020-09,OSASCO,SP,3
2023-07,CURITIBA,PR,3
2018-07,CURITIBA,PR,3
2019-02,ANGRA DOS REIS,RJ,3
2024-12,RIBEIRAO PRETO,SP,3
2014-02,SAO PAULO,SP,3
2024-12,SALVADOR,BA,3
2024-12,SANTOS,SP,3
2016-02,BRASILIA,DF,3
2020-03,GUARULHOS,SP,3
2017-07,FORTALEZA,CE,3
2022-01,BALNEARIO CAMBORIU,SC,3
2021-10,SALVADOR,BA,3
2013-01,SAO PAULO,SP,3
2025-01,CAMPO GRANDE,MS,3
2025-01,CARUARU,PE,3
2016-12,SAO PAULO,SP,3
2016-01,SAO PAULO,SP,3
2019-12,MANAUS,AM,3
2017-07,CURITIBA,PR,3
2019-04,GOIANIA,GO,3
2022-08,FORTALEZA,CE,3
2020-09,FORTALEZA,CE,3
2025-01,GUARULHOS,SP,3
2022-11,SAO JOSE DOS CAMPOS,SP,3
2025-01,INDAIATUBA,SP,3
2019-06,BELO HORIZONTE,MG,3
2023-07,JOINVILLE,SC,3
2020-03,GOIANIA,GO,3
2025-01,NATAL,RN,3
2025-01,NOVA IGUACU,RJ,3
2025-01,PARNAIBA,PI,3
2025-01,PORTO ALEGRE,RS,3
2025-01,PORTO VELHO,RO,3
2023-02,FEIRA DE SANTANA,BA,3
2019-07,PORTO ALEGRE,RS,3
2021-10,RECIFE,PE,3
2025-01,SAO BERNARDO DO CAMPO,SP,3
2025-01,SAO GONCALO,RJ,3
2020-10,SANTO ANDRE,SP,3
2025-01,SAO JOSE DOS CAMPOS,SP,3
2021-07,OSASCO,SP,3
2025-01,SERRA,ES,3
2023-07,SANTO ANDRE,SP,3
2025-01,SOBRAL,CE,3
2025-01,TEIXEIRA DE FREITAS,BA,3
2025-01,TERESINA,PI,3
2025-01,VARZEA GRANDE,MT,3
2021-07,NOVA IGUACU,RJ,3
2021-07,NITEROI,RJ,3
2025-02,CABO FRIO,RJ,3
2021-07,NATAL,RN,3
2025-02,CUIABA,MT,3
2011-07,SAO PAULO,SP,3
2025-02,DUQUE DE CAXIAS,RJ,3
2025-02,FEIRA DE SANTANA,BA,3
2025-02,FLORIANOPOLIS,SC,3
2021-12,GOIANIA,GO,3
2019-07,PALMAS,TO,3
2020-08,BRASILIA,DF,3
2025-02,JABOATAO DOS GUARARAPES,PE,3
2025-02,LONDRINA,PR,3
2025-02,LUZIANIA,GO,3
2023-08,BAURU,SP,3
2021-07,ITAQUAQUECETUBA,SP,3
2020-06,ITAQUAQUECETUBA,SP,3
2019-10,SALVADOR,BA,3
2025-02,SAO CARLOS,SP,3
2025-02,SAO GONCALO,RJ,3
2025-02,SAO JOSE DOS CAMPOS,SP,3
2025-02,SAO LUIS,MA,3
2014-02,BELO HORIZONTE,MG,3
2012-10,SAO PAULO,SP,3
2025-02,TERESINA,PI,3
2025-03,BELEM,PA,3
2019-05,CURITIBA,PR,3
2016-12,CURITIBA,PR,3
2025-03,CAMPO GRANDE,MS,3
2023-08,CAMPINAS,SP,3
2025-03,CASCAVEL,PR,3
2025-03,CONGONHAS,MG,3
2016-05,CURITIBA,PR,3
2022-02,TERESINA,PI,3
2015-05,RIO DE JANEIRO,RJ,3
2025-03,GUARULHOS,SP,3
2023-08,LONDRINA,PR,3
2025-03,MANAUS,AM,3
2025-03,NITEROI,RJ,3
2025-03,PORTO VELHO,RO,3
2019-02,OLINDA,PE,3
2025-03,RIO VERDE,GO,3
2025-03,SALVADOR,BA,3
2025-03,SAO BERNARDO DO CAMPO,SP,3
2021-12,FORTALEZA,CE,3
2011-01,RIO DE JANEIRO,RJ,3
2025-03,TERESINA,PI,3
2025-03,VILA VELHA,ES,3
2025-04,BALNEARIO CAMBORIU,SC,3
2014-10,SAO PAULO,SP,3
2021-07,CURITIBA,PR,3
2023-03,CANOAS,RS,3
2016-09,SAO PAULO,SP,3
2020-06,GOIANIA,GO,3
2025-04,PORTO ALEGRE,RS,3
2022-08,RECIFE,PE,3
2018-03,PONTA GROSSA,PR,3
1966-08,RIO DE JANEIRO,RJ,3
2024-11,ITAJAI,SC,3
2018-02,RIO DE JANEIRO,RJ,2
2019-10,SAO GONCALO,RJ,2
2011-02,FORTALEZA,CE,2
2019-02,AGUAS DE LINDOIA,SP,2
2020-07,CORONEL FABRICIANO,MG,2
2015-10,ITAPEVI,SP,2
2014-07,SALVADOR,BA,2
2013-01,RIO DE JANEIRO,RJ,2
2011-02,RIO DE JANEIRO,RJ,2
2018-02,SAO JOSE DOS CAMPOS,SP,2
2020-06,CAMPINAS,SP,2
2003-05,SAO PAULO,SP,2
2014-07,SAO PAULO,SP,2
2019-08,JOAO PESSOA,PB,2
2018-08,SERRA,ES,2
2019-08,JOINVILLE,SC,2
2003-07,SAO PAULO,SP,2
2020-08,CONTAGEM,MG,2
2019-05,ITAQUAQUECETUBA,SP,2
2018-08,VITORIA DA CONQUISTA,BA,2
2019-10,SAO JOSE DOS CAMPOS,SP,2
2020-01,CAMPO GRANDE,MS,2
2020-07,CUIABA,MT,2
2019-02,BELO HORIZONTE,MG,2
2019-10,SOROCABA,SP,2
2020-12,SAO JOSE DOS CAMPOS,SP,2
2016-10,OSASCO,SP,2
2018-09,BRAGANCA PAULISTA,SP,2
2020-12,VILA VELHA,ES,2
2021-01,BRUSQUE,SC,2
2021-01,CAMPINA GRANDE,PB,2
2021-01,CONTAGEM,MG,2
2021-01,CUIABA,MT,2
2021-01,CURITIBA,PR,2
2021-01,DIADEMA,SP,2
2021-01,GUARULHOS,SP,2
2021-01,ITAPEMIRIM,ES,2
2021-01,JUNDIAI,SP,2
2021-01,PETROPOLIS,RJ,2
2021-01,PORTO ALEGRE,RS,2
2021-01,RECIFE,PE,2
2021-01,TRAMANDAI,RS,2
2021-01,VILA VELHA,ES,2
2021-02,CAMPINAS,SP,2
2021-02,COLATINA,ES,2
2021-02,CUIABA,MT,2
2021-02,CURITIBA,PR,2
2021-02,ITABUNA,BA,2
2021-02,JACAREI,SP,2
2021-02,OSASCO,SP,2
2021-02,SANTO ANDRE,SP,2
2021-02,SUZANO,SP,2
2021-03,APARECIDA DE GOIANIA,GO,2
2021-03,BELO HORIZONTE,MG,2
2021-03,CAXIAS DO SUL,RS,2
2021-03,GUARULHOS,SP,2
2021-03,JUIZ DE FORA,MG,2
2021-03,MACAE,RJ,2
2021-03,MARINGA,PR,2
2021-03,NOVA IGUACU,RJ,2
2021-03,PRAIA GRANDE,SP,2
2021-03,PRESIDENTE PRUDENTE,SP,2
2021-04,ANANINDEUA,PA,2
2021-04,CAMPINAS,SP,2
2021-04,CUIABA,MT,2
2021-04,GRAMADO,RS,2
2021-04,OLINDA,PE,2
2021-04,RIBEIRAO PRETO,SP,2
2021-04,SANTO ANDRE,SP,2
2021-04,SOROCABA,SP,2
2021-04,UBERLANDIA,MG,2
2021-05,BELEM,PA,2
2021-05,BELO HORIZONTE,MG,2
2021-05,CONSELHEIRO LAFAIETE,MG,2
2021-05,JUNDIAI,SP,2
2021-05,OSASCO,SP,2
2021-05,SAO JOSE DO RIO PRETO,SP,2
2021-05,SOROCABA,SP,2
2021-05,TAUBATE,SP,2
2021-06,ARACAJU,SE,2
2021-06,BOA VISTA,RR,2
2021-06,BRASILIA,DF,2
2021-06,CAMPOS DOS GOYTACAZES,RJ,2
2021-06,CURITIBA,PR,2
2021-06,GOVERNADOR VALADARES,MG,2
2021-06,GUARULHOS,SP,2
2021-06,ITAJAI,SC,2
2021-06,JATAI,GO,2
2021-06,LAURO DE FREITAS,BA,2
2021-06,LORENA,SP,2
2021-06,MACAE,RJ,2
2021-06,NITEROI,RJ,2
2021-06,SANTOS,SP,2
2021-06,SAO SEBASTIAO DO PARAISO,MG,2
2021-06,UBERLANDIA,MG,2
2021-07,ARACAJU,SE,2
2021-07,BELEM,PA,2
2021-07,BELO HORIZONTE,MG,2
2021-07,CALDAS NOVAS,GO,2
2021-07,CAMPINAS,SP,2
2021-07,FOZ DO IGUACU,PR,2
2021-07,JAU,SP,2
2021-07,MANAUS,AM,2
2021-07,PALHOCA,SC,2
2021-07,PALMAS,TO,2
2021-07,PAULISTA,PE,2
2021-07,PORTO VELHO,RO,2
2021-07,PRAIA GRANDE,SP,2
2021-07,RIBEIRAO PRETO,SP,2
2021-07,SANTO ANDRE,SP,2
2021-07,SAO BERNARDO DO CAMPO,SP,2
2021-07,SAO LUIS,MA,2
2021-07,SAO PEDRO DA ALDEIA,RJ,2
2021-07,SOROCABA,SP,2
2021-07,SUZANO,SP,2
2021-07,UBERLANDIA,MG,2
2021-08,APARECIDA DE GOIANIA,GO,2
2021-08,CONTAGEM,MG,2
2021-08,DIAS D'AVILA,BA,2
2021-08,NOVA FRIBURGO,RJ,2
2021-08,PERUIBE,SP,2
2021-08,PONTA GROSSA,PR,2
2021-08,RIBEIRAO PRETO,SP,2
2021-08,SAO JOSE DOS CAMPOS,SP,2
2021-08,SAO LUIS,MA,2
2021-08,SOROCABA,SP,2
2021-08,UBERABA,MG,2
2021-09,COLATINA,ES,2
2021-09,DUQUE DE CAXIAS,RJ,2
2021-09,ENTRE RIOS,BA,2
2021-09,FEIRA DE SANTANA,BA,2
2021-09,FORTALEZA,CE,2
2021-09,FOZ DO IGUACU,PR,2
2021-09,GUARULHOS,SP,2
2021-09,MACEIO,AL,2
2021-09,MONGAGUA,SP,2
2021-09,RECIFE,PE,2
2021-09,SAO CARLOS,SP,2
2021-09,SAO LUIS,MA,2
2021-09,TURVO,PR,2
2021-10,CUIABA,MT,2
2021-10,GUARULHOS,SP,2
2021-10,IGUATU,CE,2
2021-10,JARAGUA DO SUL,SC,2
2021-10,MANAUS,AM,2
2021-10,MAUA,SP,2
2021-10,PIRACICABA,SP,2
2021-10,PORTO ALEGRE,RS,2
2021-11,AMERICANA,SP,2
2021-11,FLORIANOPOLIS,SC,2
2021-11,FORTALEZA,CE,2
2021-11,GOIANIA,GO,2
2021-11,GUARULHOS,SP,2
2021-11,IJUI,RS,2
2021-11,MANAUS,AM,2
2021-11,PASSO FUNDO,RS,2
2021-11,PETROLINA,PE,2
2021-11,PONTA GROSSA,PR,2
2021-11,RIBEIRAO PRETO,SP,2
2021-11,RIO GRANDE,RS,2
2021-11,SANTOS,SP,2
2021-12,ATIBAIA,SP,2
2021-12,CABO DE SANTO AGOSTINHO,PE,2
2021-12,CAMPINAS,SP,2
2021-12,DUQUE DE CAXIAS,RJ,2
2021-12,MANAUS,AM,2
2021-12,PORTO ALEGRE,RS,2
2021-12,RIBEIRAO PIRES,SP,2
2021-12,SALVADOR,BA,2
2021-12,SAO LUIS,MA,2
2022-01,BELO HORIZONTE,MG,2
2022-01,CAMPOS DOS GOYTACAZES,RJ,2
2022-01,CURITIBA,PR,2
2022-01,FEIRA DE SANTANA,BA,2
2022-01,FORTALEZA,CE,2
2022-01,FRANCA,SP,2
2022-01,GOIANIA,GO,2
2022-01,ITAGUAI,RJ,2
2022-01,MAGE,RJ,2
2022-01,MOGI DAS CRUZES,SP,2
2022-01,MONTES CLAROS,MG,2
2022-01,NATAL,RN,2
2022-01,OSASCO,SP,2
2022-01,TRINDADE,GO,2
2022-01,UBERLANDIA,MG,2
2022-02,BAURU,SP,2
2022-02,CAMPINAS,SP,2
2022-02,CUIABA,MT,2
2022-02,FLORIANOPOLIS,SC,2
2022-02,SAO JOSE DO RIO PRETO,SP,2
2022-02,SOROCABA,SP,2
2022-03,BARUERI,SP,2
2022-03,BAURU,SP,2
2022-03,CUIABA,MT,2
2022-03,FERRAZ DE VASCONCELOS,SP,2
2022-03,FLORIANOPOLIS,SC,2
2022-03,GOVERNADOR VALADARES,MG,2
2022-03,ITAPEVI,SP,2
2022-03,ITAQUAQUECETUBA,SP,2
2022-03,MACEIO,AL,2
2022-03,NITEROI,RJ,2
2022-03,NOVA IGUACU,RJ,2
2022-03,SAO GONCALO,RJ,2
2022-03,SAO JOSE,SC,2
2022-03,SAO LUIS,MA,2
2022-03,UBERLANDIA,MG,2
2022-03,VALPARAISO DE GOIAS,GO,2
2022-03,VITORIA,ES,2
2022-04,APUCARANA,PR,2
2022-04,CAMPO GRANDE,MS,2
2022-04,CASCAVEL,PR,2
2022-04,CRICIUMA,SC,2
2022-04,JUIZ DE FORA,MG,2
2022-04,MAUA,SP,2
2022-04,OSASCO,SP,2
2022-04,SALVADOR,BA,2
2022-05,ARACRUZ,ES,2
2022-05,CAMPO GRANDE,MS,2
2022-05,CAMPOS GERAIS,MG,2
2022-05,CONTAGEM,MG,2
2022-05,CRICIUMA,SC,2
2022-05,JOAO PESSOA,PB,2
2022-05,PARNAMIRIM,RN,2
2022-05,PELOTAS,RS,2
2022-05,PIRACICABA,SP,2
2022-05,PORTO ALEGRE,RS,2
2022-05,RIBEIRAO DAS NEVES,MG,2
2022-05,SAO BERNARDO DO CAMPO,SP,2
2022-05,SAO CAETANO DO SUL,SP,2
2022-05,SAO JOSE,SC,2
2022-05,SUZANO,SP,2
2022-06,BRASILIA,DF,2
2022-06,CAMPINAS,SP,2
2022-06,CARAGUATATUBA,SP,2
2022-06,CUIABA,MT,2
2022-06,ITATIAIA,RJ,2
2022-06,NITEROI,RJ,2
2022-06,OSASCO,SP,2
2022-06,PELOTAS,RS,2
2022-06,PORTO ALEGRE,RS,2
2022-06,SALVADOR,BA,2
2022-06,SAO BERNARDO DO CAMPO,SP,2
2022-06,SAO PEDRO DA ALDEIA,RJ,2
2022-06,SINOP,MT,2
2022-06,SUZANO,SP,2
2022-06,TRAJANO DE MORAES,RJ,2
2022-06,UBERABA,MG,2
2022-07,BOTUCATU,SP,2
2022-07,CAMPINAS,SP,2
2022-07,CAXIAS DO SUL,RS,2
2022-07,CURITIBA,PR,2
2022-07,DUQUE DE CAXIAS,RJ,2
2022-07,GOIANIA,GO,2
2022-07,LAVRAS,MG,2
2022-07,LONDRINA,PR,2
2022-07,PARA DE MINAS,MG,2
2022-07,UBATUBA,SP,2
2022-07,UBERLANDIA,MG,2
2022-08,ARACATUBA,SP,2
2022-08,CAMPOS DO JORDAO,SP,2
2022-08,CANAA DOS CARAJAS,PA,2
2022-08,COLOMBO,PR,2
2022-08,GUARUJA,SP,2
2022-08,GUARULHOS,SP,2
2022-08,JOINVILLE,SC,2
2022-08,LONDRINA,PR,2
2022-08,NATAL,RN,2
2022-08,OSASCO,SP,2
2022-08,PONTA GROSSA,PR,2
2022-08,RIBEIRAO PRETO,SP,2
2025-04,SAO JOSE DOS CAMPOS,SP,2
2018-09,BRASILIA,DF,2
2022-08,SANTO ANDRE,SP,2
2022-08,SAO JOSE,SC,2
2022-08,SAO JOSE DOS CAMPOS,SP,2
2025-04,RECIFE,PE,2
2022-08,SOROCABA,SP,2
2022-08,VILA VELHA,ES,2
2022-09,BELEM,PA,2
2016-10,SAO BERNARDO DO CAMPO,SP,2
2019-02,BRASILIA,DF,2
2022-09,CAMPINAS,SP,2
2022-09,CAMPO MOURAO,PR,2
2022-09,CARAPICUIBA,SP,2
2022-09,CUIABA,MT,2
2022-09,DUQUE DE CAXIAS,RJ,2
2004-07,SAO PAULO,SP,2
2015-11,BRASILIA,DF,2
2022-09,GUARULHOS,SP,2
2022-09,IPATINGA,MG,2
2019-10,UBERLANDIA,MG,2
2020-07,DUQUE DE CAXIAS,RJ,2
2022-09,NATAL,RN,2
2022-09,PETROLINA,PE,2
2022-09,PIRACICABA,SP,2
2022-09,RECIFE,PE,2
2022-09,RIBEIRAO PRETO,SP,2
2022-09,RIO DE JANEIRO,RJ,2
2022-09,SANTAREM,PA,2
2020-08,DUQUE DE CAXIAS,RJ,2
2014-08,NITEROI,RJ,2
2022-09,VALPARAISO DE GOIAS,GO,2
2022-10,ARARAQUARA,SP,2
2022-10,BALNEARIO CAMBORIU,SC,2
2022-10,BARRA VELHA,SC,2
2022-10,BELFORD ROXO,RJ,2
2019-02,CAMPO GRANDE,MS,2
2016-10,VITORIA,ES,2
2022-10,CAMPO GRANDE,MS,2
2022-10,CAMPO LARGO,PR,2
2022-10,CARIACICA,ES,2
2022-10,COTIA,SP,2
2018-03,CURITIBA,PR,2
2022-10,DUQUE DE CAXIAS,RJ,2
2022-10,FEIRA DE SANTANA,BA,2
2022-10,FLORIANOPOLIS,SC,2
2014-08,RECIFE,PE,2
2019-05,NATAL,RN,2
2022-10,JUIZ DE FORA,MG,2
2022-10,MANAUS,AM,2
2013-03,CUIABA,MT,2
2022-10,SANTOS,SP,2
2022-10,SAO GONCALO,RJ,2
1969-12,NITEROI,RJ,2
2011-04,PORTO ALEGRE,RS,2
2022-10,SOROCABA,SP,2
2022-10,TERESINA,PI,2
2022-10,VITORIA,ES,2
2022-11,AMERICANA,SP,2
2022-11,ANAPOLIS,GO,2
2018-03,FORTALEZA,CE,2
2022-11,BOA VISTA,RR,2
2022-11,BRASILIA,DF,2
2022-11,FLORIANOPOLIS,SC,2
2016-11,BELO HORIZONTE,MG,2
2022-11,JUIZ DE FORA,MG,2
2020-08,VIAMAO,RS,2
2022-11,MACEIO,AL,2
2013-03,LIMEIRA,SP,2
2017-07,SAO LUIS,MA,2
2019-08,NOVA FRIBURGO,RJ,2
2022-11,SIMOES FILHO,BA,2
2022-11,TERESINA,PI,2
2022-11,UBERABA,MG,2
2022-11,VARGINHA,MG,2
2022-12,BRASILIA,DF,2
2022-12,CAMPO LARGO,PR,2
2018-03,GUARULHOS,SP,2
2022-12,FLORIANOPOLIS,SC,2
2014-09,BELO HORIZONTE,MG,2
2005-05,RIO DE JANEIRO,RJ,2
2022-12,GUARAPARI,ES,2
2015-11,RESENDE,RJ,2
2022-12,RECIFE,PE,2
2022-12,RIO BRANCO,AC,2
2018-09,FLORIANOPOLIS,SC,2
2014-09,CATALAO,GO,2
2023-01,BARBACENA,MG,2
2023-01,BELO HORIZONTE,MG,2
2020-01,CURITIBANOS,SC,2
2023-01,CABO FRIO,RJ,2
2023-01,CAMPINAS,SP,2
2023-01,CAMPO GRANDE,MS,2
2023-01,CARAPICUIBA,SP,2
2023-01,CIDADE OCIDENTAL,GO,2
2023-01,CONTAGEM,MG,2
2011-05,FORTALEZA,CE,2
2020-01,DUQUE DE CAXIAS,RJ,2
2018-09,GUARULHOS,SP,2
2023-01,GUARATINGUETA,SP,2
2023-01,JOAO PESSOA,PB,2
2015-11,SOROCABA,SP,2
2020-09,MAIRIPORA,SP,2
2023-01,MACEIO,AL,2
2023-01,MANAUS,AM,2
2023-01,MARABA,PA,2
2019-05,PIRACICABA,SP,2
2023-01,NOVA IGUACU,RJ,2
2023-01,OSASCO,SP,2
2023-01,PIRACICABA,SP,2
2023-01,PONTA GROSSA,PR,2
2019-02,FLORIANOPOLIS,SC,2
2020-07,GOIANIA,GO,2
2023-01,RONDONOPOLIS,MT,2
2014-09,OSASCO,SP,2
2023-01,SANTA MARIA,RS,2
2023-01,SAO JOSE DO RIO PRETO,SP,2
2018-09,ITATIAIA,RJ,2
2023-01,SERRA,ES,2
2017-08,BELO HORIZONTE,MG,2
2023-01,VILA VELHA,ES,2
2023-02,ANANINDEUA,PA,2
2016-11,MURIAE,MG,2
2023-02,BELO HORIZONTE,MG,2
2023-02,BIRITIBA-MIRIM,SP,2
2020-11,GUARULHOS,SP,2
2023-02,CAMPINAS,SP,2
2023-02,CARUARU,PE,2
2013-04,CURITIBA,PR,2
2023-02,DUQUE DE CAXIAS,RJ,2
2015-12,CAMPINAS,SP,2
1976-07,SAO PAULO,SP,2
2023-02,GUARULHOS,SP,2
2023-02,JABOATAO DOS GUARARAPES,PE,2
2020-09,ANANINDEUA,PA,2
2023-02,MACAPA,AP,2
2015-12,FORTALEZA,CE,2
2018-09,LONDRINA,PR,2
2023-02,NATAL,RN,2
2017-08,CARIACICA,ES,2
2019-05,SANTOS,SP,2
2014-10,BELO HORIZONTE,MG,2
2006-05,SAO PAULO,SP,2
2023-02,SAO JOSE DOS CAMPOS,SP,2
2014-10,BRASILIA,DF,2
2023-02,SAO PEDRO DA ALDEIA,RJ,2
2023-02,TANGARA DA SERRA,MT,2
2023-02,VALINHOS,SP,2
2023-03,ANAPOLIS,GO,2
2016-11,PORTO ALEGRE,RS,2
2023-03,BAURU,SP,2
2023-03,BELFORD ROXO,RJ,2
2019-05,SAO CAETANO DO SUL,SP,2
2006-06,SAO PAULO,SP,2
2023-03,CAJAMAR,SP,2
2023-03,CAMPINAS,SP,2
2013-04,OLINDA,PE,2
2023-03,CARAPICUIBA,SP,2
2023-03,CAUCAIA,CE,2
2020-09,ANAPOLIS,GO,2
2023-03,CRICIUMA,SC,2
2016-11,SALVADOR,BA,2
2023-03,FEIRA DE SANTANA,BA,2
2020-01,GUARULHOS,SP,2
2020-10,OSASCO,SP,2
2013-04,RIO DE JANEIRO,RJ,2
2013-04,SAO ROQUE,SP,2
2023-03,IMPERATRIZ,MA,2
2023-03,ITANHAEM,SP,2
2023-03,JOINVILLE,SC,2
2023-03,JUIZ DE FORA,MG,2
2023-03,MANHUACU,MG,2
2017-08,FORTALEZA,CE,2
2023-03,MARINGA,PR,2
2023-03,NATAL,RN,2
2023-03,NOVO HAMBURGO,RS,2
2023-03,PELOTAS,RS,2
2018-03,RIO DAS OSTRAS,RJ,2
2006-12,FORTALEZA,CE,2
2023-03,RECIFE,PE,2
2018-03,SAO LUIS,MA,2
2011-06,RECIFE,PE,2
2020-07,IPATINGA,MG,2
2023-03,SANTAREM,PA,2
2023-03,SAO GONCALO,RJ,2
2020-09,MANAUS,AM,2
2023-03,TRINDADE,GO,2
2011-06,UBERABA,MG,2
2023-03,VITORIA,ES,2
2023-04,AGUAS LINDAS DE GOIAS,GO,2
2014-10,RIO DE JANEIRO,RJ,2
2023-04,BETIM,MG,2
2020-11,HORTOLANDIA,SP,2
2014-10,TERESINA,PI,2
2023-04,CAMPO GRANDE,MS,2
2023-04,CERQUILHO,SP,2
2016-01,CATALAO,GO,2
2016-12,CAMPINAS,SP,2
2020-09,UBERLANDIA,MG,2
2023-04,GOIANIA,GO,2
2023-04,ITAITUBA,PA,2
2023-04,ITAPEVI,SP,2
2023-04,JACAREI,SP,2
2023-04,MACEIO,AL,2
2023-04,MANAUS,AM,2
2023-04,OLINDA,PE,2
2023-04,PETROLINA,PE,2
2023-04,PINDAMONHANGABA,SP,2
2020-11,APARECIDA DE GOIANIA,GO,2
2016-01,FORTALEZA,CE,2
2016-01,GUARUJA,SP,2
2019-08,SAO GONCALO,RJ,2
2023-04,SAO GONCALO,RJ,2
2023-04,SAO LUIS,MA,2
2019-11,CURITIBA,PR,2
